"ANIMALID","DATE","LONGITUDE","LATITUDE","DELETED"
"Annabelle","2011-04-21 23:30:42.000","145.433185","-15.990639","FALSE"
"Annabelle","2011-04-22 02:30:08.000","145.432534","-15.992352","FALSE"
"Annabelle","2011-04-22 03:30:43.000","145.432818","-15.992257","FALSE"
"Annabelle","2011-04-22 05:00:43.000","145.432238","-15.992335","FALSE"
"Annabelle","2011-04-22 07:30:25.000","145.432385","-15.992403","FALSE"
"Annabelle","2011-04-22 17:30:24.000","145.432419","-15.992313","FALSE"
"Annabelle","2011-04-22 18:00:13.000","145.432397","-15.992389","FALSE"
"Annabelle","2011-04-22 18:30:34.000","145.432591","-15.992269","FALSE"
"Annabelle","2011-04-22 19:00:13.000","145.432377","-15.992206","FALSE"
"Annabelle","2011-04-22 20:00:37.000","145.432399","-15.992336","FALSE"
"Annabelle","2011-04-22 20:30:21.000","145.432276","-15.992376","FALSE"
"Annabelle","2011-04-22 22:00:39.000","145.432337","-15.995053","FALSE"
"Annabelle","2011-04-23 00:00:25.000","145.432505","-15.996136","FALSE"
"Annabelle","2011-04-23 01:30:12.000","145.433883","-15.997771","FALSE"
"Annabelle","2011-04-23 02:00:38.000","145.434199","-15.998862","FALSE"
"Annabelle","2011-04-23 03:00:37.000","145.433995","-15.999553","FALSE"
"Annabelle","2011-04-23 04:30:37.000","145.433769","-16.000191","FALSE"
"Annabelle","2011-04-23 05:00:30.000","145.433562","-15.999871","FALSE"
"Annabelle","2011-04-23 06:00:37.000","145.434313","-16.000182","FALSE"
"Annabelle","2011-04-23 21:30:33.000","145.434019","-15.999523","FALSE"
"Annabelle","2011-04-23 22:00:33.000","145.434044","-16.000045","FALSE"
"Annabelle","2011-04-23 22:30:22.000","145.434122","-15.999738","FALSE"
"Annabelle","2011-04-23 23:00:33.000","145.435584","-16.001189","FALSE"
"Annabelle","2011-04-24 00:30:32.000","145.435844","-16.001147","FALSE"
"Annabelle","2011-04-24 02:00:06.000","145.435954","-16.000901","FALSE"
"Annabelle","2011-04-24 02:30:01.000","145.435765","-16.000994","FALSE"
"Annabelle","2011-04-24 05:00:29.000","145.436023","-16.00122","FALSE"
"Annabelle","2011-04-24 05:30:06.000","145.43611","-16.001321","FALSE"
"Annabelle","2011-04-24 07:00:36.000","145.43644","-16.001225","FALSE"
"Annabelle","2011-04-25 02:00:32.000","145.434249","-16.003831","FALSE"
"Annabelle","2011-04-25 02:30:43.000","145.433917","-16.003912","FALSE"
"Annabelle","2011-04-25 20:00:38.000","145.435685","-16.003845","FALSE"
"Annabelle","2011-04-25 22:00:51.000","145.436099","-16.004731","FALSE"
"Annabelle","2011-04-25 23:30:51.000","145.438129","-16.004738","FALSE"
"Annabelle","2011-04-26 00:00:46.000","145.438219","-16.004959","FALSE"
"Annabelle","2011-04-26 01:00:41.000","145.439717","-16.005422","FALSE"
"Annabelle","2011-04-26 02:30:51.000","145.442282","-16.006071","FALSE"
"Annabelle","2011-04-26 04:00:50.000","145.442448","-16.008265","FALSE"
"Annabelle","2011-04-26 17:30:47.000","145.442541","-16.007952","FALSE"
"Annabelle","2011-04-26 19:30:46.000","145.442368","-16.008018","FALSE"
"Annabelle","2011-04-26 22:30:46.000","145.442158","-16.008427","FALSE"
"Annabelle","2011-04-26 23:00:46.000","145.442025","-16.009457","FALSE"
"Annabelle","2011-04-26 23:30:38.000","145.441793","-16.009279","FALSE"
"Annabelle","2011-04-27 01:00:46.000","145.441649","-16.0097","FALSE"
"Annabelle","2011-04-27 02:00:46.000","145.441754","-16.009374","FALSE"
"Annabelle","2011-04-27 20:30:25.000","145.441722","-16.009409","FALSE"
"Annabelle","2011-04-27 21:00:13.000","145.441628","-16.00943","FALSE"
"Annabelle","2011-04-27 21:30:40.000","145.441329","-16.009897","FALSE"
"Annabelle","2011-04-27 22:00:40.000","145.443496","-16.010573","FALSE"
"Annabelle","2011-04-28 03:00:39.000","145.439904","-16.015457","FALSE"
"Annabelle","2011-04-28 05:30:38.000","145.442998","-16.016387","FALSE"
"Annabelle","2011-04-28 19:30:24.000","145.443123","-16.016348","FALSE"
"Annabelle","2011-04-28 21:30:23.000","145.443059","-16.017097","FALSE"
"Annabelle","2011-04-29 01:30:08.000","145.441983","-16.019019","FALSE"
"Annabelle","2011-04-29 02:00:33.000","145.441926","-16.019105","FALSE"
"Annabelle","2011-04-29 02:30:33.000","145.441728","-16.018728","FALSE"
"Annabelle","2011-04-29 03:00:33.000","145.441881","-16.018796","FALSE"
"Annabelle","2011-04-29 04:00:33.000","145.441792","-16.019068","FALSE"
"Annabelle","2011-04-29 06:00:32.000","145.441627","-16.019044","FALSE"
"Annabelle","2011-04-29 07:30:29.000","145.442595","-16.018954","FALSE"
"Annabelle","2011-04-29 17:30:00.000","145.441731","-16.019067","FALSE"
"Annabelle","2011-04-29 19:30:22.000","145.442048","-16.01905","FALSE"
"Annabelle","2011-04-29 20:30:29.000","145.441862","-16.019051","FALSE"
"Annabelle","2011-04-29 21:00:23.000","145.441643","-16.019171","FALSE"
"Annabelle","2011-04-30 01:30:42.000","145.44076","-16.019425","FALSE"
"Annabelle","2011-04-30 02:00:35.000","145.440728","-16.019453","FALSE"
"Annabelle","2011-04-30 08:00:38.000","145.439839","-16.019536","FALSE"
"Annabelle","2011-04-30 10:00:35.000","145.439263","-16.019773","FALSE"
"Annabelle","2011-04-30 17:30:23.000","145.43976","-16.019771","FALSE"
"Annabelle","2011-04-30 18:00:56.000","145.439793","-16.019663","FALSE"
"Annabelle","2011-04-30 20:00:55.000","145.439742","-16.019591","FALSE"
"Annabelle","2011-04-30 20:30:40.000","145.439021","-16.018777","FALSE"
"Annabelle","2011-04-30 22:30:27.000","145.439602","-16.019345","FALSE"
"Annabelle","2011-04-30 23:00:37.000","145.43963","-16.019253","FALSE"
"Annabelle","2011-05-01 01:00:50.000","145.439761","-16.019352","FALSE"
"Annabelle","2011-05-01 05:30:53.000","145.439558","-16.019345","FALSE"
"Annabelle","2011-05-01 08:00:35.000","145.439794","-16.019292","FALSE"
"Annabelle","2011-05-01 10:00:29.000","145.43949","-16.01927","FALSE"
"Annabelle","2011-05-01 20:00:34.000","145.439433","-16.019392","FALSE"
"Annabelle","2011-05-01 21:00:58.000","145.439636","-16.019312","FALSE"
"Annabelle","2011-05-01 21:30:57.000","145.439636","-16.019498","FALSE"
"Annabelle","2011-05-02 06:00:56.000","145.439855","-16.019597","FALSE"
"Annabelle","2011-05-02 08:00:32.000","145.439465","-16.019917","FALSE"
"Annabelle","2011-05-02 20:00:53.000","145.439785","-16.019724","FALSE"
"Annabelle","2011-05-02 21:00:39.000","145.439939","-16.02013","FALSE"
"Annabelle","2011-05-02 21:30:49.000","145.439984","-16.019617","FALSE"
"Annabelle","2011-05-02 22:00:38.000","145.440374","-16.019873","FALSE"
"Annabelle","2011-05-02 22:30:34.000","145.440591","-16.020221","FALSE"
"Annabelle","2011-05-02 23:00:45.000","145.439968","-16.020058","FALSE"
"Annabelle","2011-05-03 01:00:53.000","145.440844","-16.019878","FALSE"
"Annabelle","2011-05-03 01:30:46.000","145.440633","-16.020215","FALSE"
"Annabelle","2011-05-03 07:30:50.000","145.440838","-16.020234","FALSE"
"Annabelle","2011-05-03 08:00:37.000","145.440738","-16.020263","FALSE"
"Annabelle","2011-05-03 09:30:49.000","145.440658","-16.020339","FALSE"
"Annabelle","2011-05-03 17:30:48.000","145.440673","-16.020247","FALSE"
"Annabelle","2011-05-03 22:30:47.000","145.440685","-16.02021","FALSE"
"Annabelle","2011-05-03 23:00:47.000","145.44082","-16.0201","FALSE"
"Annabelle","2011-05-04 05:00:45.000","145.440952","-16.020154","FALSE"
"Annabelle","2011-05-04 10:00:40.000","145.440957","-16.019978","FALSE"
"Annabelle","2011-05-04 20:30:39.000","145.44077","-16.020329","FALSE"
"Annabelle","2011-05-04 21:00:41.000","145.441122","-16.019959","FALSE"
"Annabelle","2011-05-04 23:29:49.000","145.44082","-16.020121","FALSE"
"Annabelle","2011-05-05 00:00:40.000","145.440629","-16.019977","FALSE"
"Annabelle","2011-05-05 09:30:18.000","145.440845","-16.021336","FALSE"
"Annabelle","2011-05-05 10:00:11.000","145.440933","-16.020987","FALSE"
"Annabelle","2011-05-05 19:30:36.000","145.440781","-16.02118","FALSE"
"Annabelle","2011-05-05 20:30:35.000","145.44078","-16.021109","FALSE"
"Annabelle","2011-05-05 21:30:35.000","145.441135","-16.021315","FALSE"
"Annabelle","2011-05-05 22:00:34.000","145.44088","-16.021396","FALSE"
"Annabelle","2011-05-05 22:30:35.000","145.440801","-16.021336","FALSE"
"Annabelle","2011-05-05 23:00:35.000","145.441003","-16.021523","FALSE"
"Annabelle","2011-05-06 00:30:11.000","145.440981","-16.021224","FALSE"
"Annabelle","2011-05-06 01:00:24.000","145.440814","-16.021137","FALSE"
"Annabelle","2011-05-06 05:30:33.000","145.440982","-16.021197","FALSE"
"Annabelle","2011-05-06 05:59:52.000","145.440891","-16.021593","FALSE"
"Annabelle","2011-05-06 06:30:23.000","145.440828","-16.021386","FALSE"
"Annabelle","2011-05-06 08:00:12.000","145.440984","-16.02097","FALSE"
"Annabelle","2011-05-06 20:00:30.000","145.440883","-16.021299","FALSE"
"Annabelle","2011-05-06 21:00:09.000","145.440685","-16.021139","FALSE"
"Annabelle","2011-05-06 21:30:17.000","145.441065","-16.021171","FALSE"
"Annabelle","2011-05-06 22:00:29.000","145.441244","-16.02115","FALSE"
"Annabelle","2011-05-06 22:30:29.000","145.44129","-16.021105","FALSE"
"Annabelle","2011-05-06 23:00:09.000","145.441266","-16.021113","FALSE"
"Annabelle","2011-05-07 01:30:07.000","145.441516","-16.020974","FALSE"
"Annabelle","2011-05-07 02:30:28.000","145.441457","-16.021122","FALSE"
"Annabelle","2011-05-07 09:00:22.000","145.442341","-16.019729","FALSE"
"Annabelle","2011-05-07 09:30:16.000","145.441822","-16.019766","FALSE"
"Annabelle","2011-05-07 10:00:26.000","145.441319","-16.019747","FALSE"
"Annabelle","2011-05-07 17:00:25.000","145.441818","-16.019723","FALSE"
"Annabelle","2011-05-07 19:00:24.000","145.441323","-16.019639","FALSE"
"Annabelle","2011-05-08 00:30:23.000","145.441613","-16.017705","FALSE"
"Annabelle","2011-05-08 01:00:23.000","145.443681","-16.01785","FALSE"
"Annabelle","2011-05-08 04:00:22.000","145.443567","-16.017783","FALSE"
"Annabelle","2011-05-08 07:30:17.000","145.443527","-16.017888","FALSE"
"Annabelle","2011-05-08 08:00:14.000","145.443564","-16.017857","FALSE"
"Annabelle","2011-05-08 09:00:05.000","145.443712","-16.018149","FALSE"
"Annabelle","2011-05-08 10:00:00.000","145.443683","-16.017752","FALSE"
"Annabelle","2011-05-08 10:30:16.000","145.443363","-16.018038","FALSE"
"Annabelle","2011-05-08 20:30:18.000","145.443454","-16.017891","FALSE"
"Annabelle","2011-05-08 22:00:00.000","145.443639","-16.017691","FALSE"
"Annabelle","2011-05-09 04:00:16.000","145.44361","-16.017759","FALSE"
"Annabelle","2011-05-09 04:30:16.000","145.443669","-16.017647","FALSE"
"Annabelle","2011-05-09 07:00:16.000","145.443641","-16.01762","FALSE"
"Annabelle","2011-05-09 20:30:12.000","145.443592","-16.017688","FALSE"
"Annabelle","2011-05-09 21:00:05.000","145.443801","-16.017344","FALSE"
"Annabelle","2011-05-09 21:30:12.000","145.443654","-16.017742","FALSE"
"Annabelle","2011-05-09 21:59:53.000","145.443547","-16.017629","FALSE"
"Annabelle","2011-05-09 22:30:03.000","145.443651","-16.017782","FALSE"
"Annabelle","2011-05-09 23:00:11.000","145.443864","-16.017608","FALSE"
"Annabelle","2011-05-09 23:30:12.000","145.44389","-16.017692","FALSE"
"Annabelle","2011-05-10 00:30:11.000","145.443783","-16.01766","FALSE"
"Annabelle","2011-05-10 01:00:25.000","145.636516","-15.911376","TRUE"
"Annabelle","2011-05-10 07:30:10.000","145.443679","-16.017702","FALSE"
"Annabelle","2011-05-10 08:30:09.000","145.443801","-16.017788","FALSE"
"Annabelle","2011-05-10 09:30:09.000","145.443666","-16.017725","FALSE"
"Annabelle","2011-05-10 16:59:35.000","145.443633","-16.017688","FALSE"
"Annabelle","2011-05-10 17:30:09.000","145.443847","-16.017891","FALSE"
"Annabelle","2011-05-10 17:59:43.000","145.443752","-16.017845","FALSE"
"Annabelle","2011-05-10 19:00:07.000","145.443752","-16.017826","FALSE"
"Annabelle","2011-05-10 21:30:09.000","145.443795","-16.01767","FALSE"
"Annabelle","2011-05-10 22:00:25.000","145.443846","-16.017669","FALSE"
"Annabelle","2011-05-10 23:00:12.000","145.443771","-16.017623","FALSE"
"Annabelle","2011-05-11 00:00:02.000","145.443868","-16.018003","FALSE"
"Annabelle","2011-05-11 01:00:02.000","145.443927","-16.017786","FALSE"
"Annabelle","2011-05-11 01:30:03.000","145.44419","-16.017255","FALSE"
"Annabelle","2011-05-11 05:30:50.000","145.44415","-16.017178","FALSE"
"Annabelle","2011-05-11 06:30:45.000","145.44401","-16.017471","FALSE"
"Annabelle","2011-05-11 17:00:08.000","145.44417","-16.017593","FALSE"
"Annabelle","2011-05-11 18:30:55.000","145.444302","-16.017486","FALSE"
"Annabelle","2011-05-11 20:30:46.000","145.443884","-16.017393","FALSE"
"Annabelle","2011-05-11 21:00:35.000","145.444176","-16.017564","FALSE"
"Annabelle","2011-05-11 22:30:40.000","145.444776","-16.017168","FALSE"
"Annabelle","2011-05-11 23:00:54.000","145.44494","-16.016983","FALSE"
"Annabelle","2011-05-11 23:30:53.000","145.444976","-16.01692","FALSE"
"Annabelle","2011-05-12 00:00:53.000","145.44489","-16.016997","FALSE"
"Annabelle","2011-05-12 00:30:53.000","145.444813","-16.016929","FALSE"
"Annabelle","2011-05-12 01:30:53.000","145.444906","-16.017081","FALSE"
"Annabelle","2011-05-12 04:30:52.000","145.444806","-16.017061","FALSE"
"Annabelle","2011-05-12 05:30:52.000","145.444803","-16.017413","FALSE"
"Annabelle","2011-05-12 09:00:31.000","145.444919","-16.017272","FALSE"
"Annabelle","2011-05-12 09:30:51.000","145.444848","-16.017312","FALSE"
"Annabelle","2011-05-12 17:00:30.000","145.44474","-16.017299","FALSE"
"Annabelle","2011-05-12 17:30:49.000","145.444765","-16.017449","FALSE"
"Annabelle","2011-05-12 18:00:17.000","145.444806","-16.017344","FALSE"
"Annabelle","2011-05-12 19:30:49.000","145.44474","-16.017431","FALSE"
"Annabelle","2011-05-12 22:00:47.000","145.444792","-16.017345","FALSE"
"Annabelle","2011-05-12 22:30:48.000","145.44488","-16.017458","FALSE"
"Annabelle","2011-05-13 01:30:12.000","145.444912","-16.017505","FALSE"
"Annabelle","2011-05-13 02:00:45.000","145.444767","-16.017628","FALSE"
"Annabelle","2011-05-13 08:30:43.000","145.444468","-16.017674","FALSE"
"Annabelle","2011-05-13 17:00:29.000","145.444691","-16.017737","FALSE"
"Annabelle","2011-05-13 18:00:35.000","145.444512","-16.017725","FALSE"
"Annabelle","2011-05-13 19:30:32.000","145.444654","-16.017687","FALSE"
"Annabelle","2011-05-13 20:30:35.000","145.444663","-16.017728","FALSE"
"Annabelle","2011-05-13 21:00:33.000","145.444534","-16.017764","FALSE"
"Annabelle","2011-05-13 21:30:59.000","145.444683","-16.017425","FALSE"
"Annabelle","2011-05-13 22:01:00.000","145.444846","-16.017847","FALSE"
"Annabelle","2011-05-14 00:00:11.000","145.44489","-16.017258","FALSE"
"Annabelle","2011-05-14 00:30:32.000","145.444773","-16.017409","FALSE"
"Annabelle","2011-05-14 01:01:00.000","145.444847","-16.017246","FALSE"
"Annabelle","2011-05-14 01:30:43.000","145.445123","-16.016983","FALSE"
"Annabelle","2011-05-14 05:00:37.000","145.445061","-16.016651","FALSE"
"Annabelle","2011-05-14 07:00:58.000","145.444996","-16.016864","FALSE"
"Annabelle","2011-05-14 18:30:37.000","145.444987","-16.01686","FALSE"
"Annabelle","2011-05-14 19:00:55.000","145.445011","-16.01701","FALSE"
"Annabelle","2011-05-14 20:00:47.000","145.444897","-16.016927","FALSE"
"Annabelle","2011-05-14 20:30:51.000","145.444907","-16.016956","FALSE"
"Annabelle","2011-05-14 21:30:55.000","145.445288","-16.016636","FALSE"
"Annabelle","2011-05-14 22:00:39.000","145.445265","-16.016591","FALSE"
"Annabelle","2011-05-14 22:30:55.000","145.445188","-16.016619","FALSE"
"Annabelle","2011-05-14 23:00:55.000","145.445232","-16.016488","FALSE"
"Annabelle","2011-05-15 00:30:54.000","145.445237","-16.016558","FALSE"
"Annabelle","2011-05-15 02:00:51.000","145.445213","-16.016599","FALSE"
"Annabelle","2011-05-15 03:00:37.000","145.445156","-16.016596","FALSE"
"Annabelle","2011-05-15 04:30:50.000","145.44601","-16.016273","FALSE"
"Annabelle","2011-05-15 05:00:53.000","145.445845","-16.016346","FALSE"
"Annabelle","2011-05-15 09:00:52.000","145.446199","-16.016249","FALSE"
"Annabelle","2011-05-15 17:00:50.000","145.445889","-16.01656","FALSE"
"Annabelle","2011-05-15 20:00:38.000","145.446099","-16.016423","FALSE"
"Annabelle","2011-05-15 21:30:49.000","145.445814","-16.016373","FALSE"
"Annabelle","2011-05-15 22:00:31.000","145.445727","-16.016429","FALSE"
"Annabelle","2011-05-15 22:30:34.000","145.445814","-16.016583","FALSE"
"Annabelle","2011-05-16 00:00:45.000","145.446464","-16.016021","FALSE"
"Annabelle","2011-05-16 00:30:30.000","145.446611","-16.015317","FALSE"
"Annabelle","2011-05-16 01:00:40.000","145.446039","-16.015724","FALSE"
"Annabelle","2011-05-16 01:30:47.000","145.445666","-16.015005","FALSE"
"Annabelle","2011-05-16 03:30:48.000","145.445867","-16.01554","FALSE"
"Annabelle","2011-05-16 04:30:47.000","145.445843","-16.015738","FALSE"
"Annabelle","2011-05-16 05:00:33.000","145.445846","-16.015889","FALSE"
"Annabelle","2011-05-16 06:00:39.000","145.445891","-16.015834","FALSE"
"Annabelle","2011-05-16 06:30:22.000","145.445925","-16.015707","FALSE"
"Annabelle","2011-05-16 08:00:26.000","145.445925","-16.015834","FALSE"
"Annabelle","2011-05-16 09:00:46.000","145.44575","-16.015782","FALSE"
"Annabelle","2011-05-16 10:00:46.000","145.445884","-16.0158","FALSE"
"Annabelle","2011-05-16 21:00:45.000","145.445901","-16.015819","FALSE"
"Annabelle","2011-05-17 00:30:30.000","145.44585","-16.015869","FALSE"
"Annabelle","2011-05-17 18:00:38.000","145.445637","-16.015897","FALSE"
"Annabelle","2011-05-17 19:30:35.000","145.445827","-16.016041","FALSE"
"Annabelle","2011-05-17 20:00:40.000","145.44564","-16.016135","FALSE"
"Annabelle","2011-05-17 20:30:21.000","145.445721","-16.015967","FALSE"
"Annabelle","2011-05-17 21:30:28.000","145.445507","-16.015924","FALSE"
"Annabelle","2011-05-18 00:00:38.000","145.445566","-16.01606","FALSE"
"Annabelle","2011-05-18 00:30:38.000","145.44536","-16.016265","FALSE"
"Annabelle","2011-05-18 01:00:20.000","145.445378","-16.01626","FALSE"
"Annabelle","2011-05-18 07:00:18.000","145.444826","-16.0107","FALSE"
"Annabelle","2011-05-18 21:30:54.000","145.445795","-16.011511","FALSE"
"Annabelle","2011-05-18 22:30:54.000","145.446515","-16.009262","FALSE"
"Annabelle","2011-05-19 20:30:33.000","145.449246","-16.010086","FALSE"
"Annabelle","2011-05-20 00:00:09.000","145.449903","-16.01238","FALSE"
"Annabelle","2011-05-20 00:30:48.000","145.449697","-16.012639","FALSE"
"Annabelle","2011-05-20 03:30:47.000","145.449566","-16.013932","FALSE"
"Annabelle","2011-05-20 05:00:47.000","145.449552","-16.015068","FALSE"
"Annabelle","2011-05-20 21:00:42.000","145.450195","-16.015988","FALSE"
"Annabelle","2011-05-20 21:30:18.000","145.45077","-16.016643","FALSE"
"Annabelle","2011-05-20 22:00:32.000","145.450882","-16.016853","FALSE"
"Annabelle","2011-05-21 00:00:23.000","145.449359","-16.022089","FALSE"
"Annabelle","2011-05-21 01:00:42.000","145.449292","-16.022646","FALSE"
"Annabelle","2011-05-21 03:00:41.000","145.450333","-16.023937","FALSE"
"Annabelle","2011-05-21 04:30:39.000","145.45024","-16.024283","FALSE"
"Annabelle","2011-05-21 21:00:37.000","145.450417","-16.02414","FALSE"
"Annabelle","2011-05-21 21:30:37.000","145.45025","-16.024194","FALSE"
"Annabelle","2011-05-22 00:30:11.000","145.450249","-16.024297","FALSE"
"Annabelle","2011-05-22 01:30:36.000","145.450218","-16.024113","FALSE"
"Annabelle","2011-05-22 02:00:36.000","145.450237","-16.024117","FALSE"
"Annabelle","2011-05-22 03:00:35.000","145.449962","-16.023812","FALSE"
"Annabelle","2011-05-24 06:30:23.000","145.449471","-16.022242","FALSE"
"Annabelle","2011-05-24 21:00:21.000","145.449048","-16.022129","FALSE"
"Annabelle","2011-05-25 01:00:20.000","145.448917","-16.022125","FALSE"
"Annabelle","2011-05-25 01:30:21.000","145.44899","-16.02226","FALSE"
"Annabelle","2011-05-25 03:00:19.000","145.448887","-16.022329","FALSE"
"Annabelle","2011-05-25 21:00:01.000","145.4489","-16.02238","FALSE"
"Annabelle","2011-05-25 21:30:02.000","145.448884","-16.02238","FALSE"
"Annabelle","2011-05-26 00:00:14.000","145.449083","-16.022358","FALSE"
"Annabelle","2011-05-26 00:30:03.000","145.448927","-16.022311","FALSE"
"Annabelle","2011-05-26 02:30:06.000","145.449201","-16.022456","FALSE"
"Annabelle","2011-05-26 03:00:14.000","145.448778","-16.022531","FALSE"
"Annabelle","2011-05-26 03:30:14.000","145.448921","-16.022625","FALSE"
"Annabelle","2011-05-26 17:30:07.000","145.449033","-16.022615","FALSE"
"Annabelle","2011-05-26 20:30:09.000","145.448326","-16.022025","FALSE"
"Annabelle","2011-05-26 21:00:09.000","145.448837","-16.022581","FALSE"
"Annabelle","2011-05-27 00:59:51.000","145.448924","-16.022834","FALSE"
"Annabelle","2011-05-27 03:00:08.000","145.450555","-16.022728","FALSE"
"Annabelle","2011-05-27 03:30:08.000","145.449956","-16.022837","FALSE"
"Annabelle","2011-05-27 04:00:03.000","145.450053","-16.023015","FALSE"
"Annabelle","2011-05-27 04:30:07.000","145.450319","-16.022442","FALSE"
"Annabelle","2011-05-28 03:59:53.000","145.450298","-16.022468","FALSE"
"Annabelle","2011-05-28 19:29:59.000","145.449242","-16.021879","FALSE"
"Annabelle","2011-05-28 21:29:53.000","145.449512","-16.021963","FALSE"
"Annabelle","2011-05-28 22:59:58.000","145.44953","-16.022002","FALSE"
"Annabelle","2011-05-29 00:59:57.000","145.45012","-16.022791","FALSE"
"Annabelle","2011-05-29 05:29:56.000","145.450981","-16.023027","FALSE"
"Annabelle","2011-05-29 05:59:56.000","145.451085","-16.023276","FALSE"
"Annabelle","2011-05-29 20:29:44.000","145.451451","-16.024419","FALSE"
"Annabelle","2011-05-29 20:59:38.000","145.451582","-16.024719","FALSE"
"Annabelle","2011-05-29 21:29:53.000","145.451589","-16.024904","FALSE"
"Annabelle","2011-05-31 00:29:47.000","145.451629","-16.0253","FALSE"
"Annabelle","2011-06-02 21:29:28.000","145.451598","-16.0253","FALSE"
"Annabelle","2011-06-03 17:29:26.000","145.451639","-16.02541","FALSE"
"Annabelle","2011-06-03 17:59:26.000","145.451629","-16.02537","FALSE"
"Annabelle","2011-06-04 17:59:21.000","145.451813","-16.025442","FALSE"
"Annabelle","2011-06-04 22:29:13.000","145.451636","-16.025647","FALSE"
"Annabelle","2011-06-04 22:59:14.000","145.451388","-16.025743","FALSE"
"Annabelle","2011-06-04 23:59:07.000","145.451536","-16.025498","FALSE"
"Annabelle","2011-06-05 01:59:19.000","145.451701","-16.025354","FALSE"
"Annabelle","2011-06-05 21:29:15.000","145.451673","-16.025378","FALSE"
"Annabelle","2011-06-05 22:59:00.000","145.451605","-16.025448","FALSE"
"Annabelle","2011-06-05 23:29:14.000","145.451648","-16.025523","FALSE"
"Annabelle","2011-06-06 23:29:09.000","145.451297","-16.025544","FALSE"
"Annabelle","2011-06-07 05:29:08.000","145.451522","-16.025514","FALSE"
"Annabelle","2011-06-07 18:29:04.000","145.451698","-16.025711","FALSE"
"Annabelle","2011-06-07 19:28:30.000","145.451215","-16.025003","FALSE"
"Annabelle","2011-06-07 20:59:06.000","145.451214","-16.02564","FALSE"
"Annabelle","2011-06-08 19:28:59.000","145.451302","-16.025523","FALSE"
"Annabelle","2011-06-09 17:28:47.000","145.45137","-16.025532","FALSE"
"Annabelle","2011-06-09 19:28:53.000","145.451231","-16.025451","FALSE"
"Annabelle","2011-06-09 19:58:48.000","145.451426","-16.025548","FALSE"
"Annabelle","2011-06-09 20:28:37.000","145.451381","-16.025546","FALSE"
"Annabelle","2011-06-09 20:58:49.000","145.451155","-16.025773","FALSE"
"Annabelle","2011-06-10 05:58:51.000","145.451544","-16.025629","FALSE"
"Annabelle","2011-06-10 06:58:43.000","145.451305","-16.025603","FALSE"
"Annabelle","2011-06-12 01:28:36.000","145.45111","-16.025528","FALSE"
"Annabelle","2011-06-12 02:28:40.000","145.451713","-16.025595","FALSE"
"Annabelle","2011-06-14 03:28:29.000","145.451359","-16.025643","FALSE"
"Annabelle","2011-06-14 19:28:25.000","145.451474","-16.025692","FALSE"
"Annabelle","2011-06-14 20:28:25.000","145.451398","-16.025729","FALSE"
"Annabelle","2011-06-15 01:28:04.000","145.45157","-16.025696","FALSE"
"Annabelle","2011-06-15 01:58:15.000","145.451536","-16.025652","FALSE"
"Annabelle","2011-06-15 03:28:06.000","145.451352","-16.025645","FALSE"
"Annabelle","2011-06-15 03:58:07.000","145.451492","-16.025692","FALSE"
"Annabelle","2011-06-15 06:28:23.000","145.451434","-16.025564","FALSE"
"Annabelle","2011-06-15 16:58:01.000","145.451592","-16.025711","FALSE"
"Annabelle","2011-06-15 19:58:19.000","145.451443","-16.025603","FALSE"
"Annabelle","2011-06-15 20:28:04.000","145.451236","-16.025611","FALSE"
"Annabelle","2011-06-15 22:58:13.000","145.451469","-16.025739","FALSE"
"Annabelle","2011-06-16 00:58:06.000","145.451279","-16.025704","FALSE"
"Annabelle","2011-06-16 01:27:58.000","145.451279","-16.025703","FALSE"
"Annabelle","2011-06-16 01:57:28.000","145.451384","-16.025635","FALSE"
"Annabelle","2011-06-16 02:58:10.000","145.451357","-16.025635","FALSE"
"Annabelle","2011-06-16 03:58:00.000","145.451524","-16.025592","FALSE"
"Annabelle","2011-06-16 04:27:53.000","145.451603","-16.025645","FALSE"
"Annabelle","2011-06-17 01:28:03.000","145.451597","-16.026323","FALSE"
"Annabelle","2011-06-17 02:58:12.000","145.451469","-16.026287","FALSE"
"Annabelle","2011-06-17 22:57:48.000","145.451534","-16.026297","FALSE"
"Annabelle","2011-06-17 23:28:08.000","145.451555","-16.026164","FALSE"
"Annabelle","2011-06-18 05:57:47.000","145.451486","-16.026551","FALSE"
"Annabelle","2011-06-18 07:57:40.000","145.451541","-16.026318","FALSE"
"Annabelle","2011-06-18 17:28:03.000","145.451374","-16.026238","FALSE"
"Annabelle","2011-06-18 21:00:21.000","145.451539","-16.026351","FALSE"
"Annabelle","2011-06-18 21:30:47.000","145.451536","-16.026455","FALSE"
"Annabelle","2011-06-18 22:00:44.000","145.451741","-16.026198","FALSE"
"Annabelle","2011-06-18 23:00:42.000","145.451532","-16.026313","FALSE"
"Annabelle","2011-06-19 02:00:31.000","145.451476","-16.026304","FALSE"
"Annabelle","2011-06-19 17:00:42.000","145.45148","-16.026279","FALSE"
"Annabelle","2011-06-19 19:00:33.000","145.451476","-16.026307","FALSE"
"Annabelle","2011-06-19 19:30:06.000","145.451487","-16.026246","FALSE"
"Annabelle","2011-06-19 20:30:55.000","145.45156","-16.026248","FALSE"
"Annabelle","2011-06-19 22:00:55.000","145.45147","-16.026255","FALSE"
"Annabelle","2011-06-19 23:00:38.000","145.451493","-16.026301","FALSE"
